Județ,Localitate,Website,Email,Telefon
BACAU,GLAVANESTI,https://glavanesti.ro/,primarie@glavanesti.ro,234282082
BACAU,GURA VAII,https://uatcomunaguravaii.ro/,contact@uatcomunaguravaii.ro,371407500
BACAU,HELEGIU,https://helegiu.ro/,primarhelegiu@yahoo.com,234333000
BACAU,HEMEIUS,https://www.primariahemeius.ro/,contact@primariahemeius.ro,234217510
BACAU,HORGESTI,http://www.comunahorgesti.ro/,contact@comunahorgesti.ro,234226002
BACAU,HURUIESTI,http://huruiesti.ro/,primarie@huruiesti.ro,234286004
BACAU,ITESTI,http://www.primariaitestibacau.ro/,primariaitesti@gmail.com,234228806
BACAU,IZVORU BERHECIULUI,https://primariaizvoruberheciului.ro/,primaria.izvoruberheciului@yahoo.ro,234223502
BACAU,LETEA VECHE,https://primarialeteaveche.ro/,office@primarialeteaveche.ro,234213474
BACAU,LIPOVA,https://www.comunalipova.ro/,contact@comunalipova.ro,234220610
BACAU,LIVEZI,https://comunalivezi.ro/,contact@comunalivezi.ro,234332009
BACAU,LUIZI-CALUGARA,https://www.comunaluizicalugara.ro/,primaria@comunaluizicalugara.ro,234218011
BACAU,MAGIRESTI,https://magiresti.ro/,comunamagiresti@yahoo.com,234355200
BACAU,MAGURA,http://www.primaria-magura.ro/,contact@primaria-magura.ro,234212406
BACAU,MANASTIREA CASIN,https://www.manastireacasin.ro/,primaria@manastireacasin.ro,234331824
BACAU,MARGINENI,https://primaria-margineni.ro/,secretariat@primaria-margineni.ro,234211032
BACAU,MOTOSENI,http://www.comunamotoseni.ro/,contact@comunamotoseni.ro,234284003
BACAU,NEGRI,http://www.comunanegri.ro/,primarie@primarianegri.judetbacau.ro,0234228001; 0234228222
BACAU,NICOLAE BALCESCU,https://www.primaria-nicolae-balcescu.ro/,registratura@primaria-nicolae-balcescu.ro,234214071
BACAU,ODOBESTI,http://www.comuna-odobesti.ro/,primaria@comuna-odobesti.ro,0234224610; 0234220059
BACAU,OITUZ,https://primariaoituz.ro/,primaria@primariaoituz.ro,234337010
BACAU,ONCESTI,https://comunaoncesti.ro/,comunaoncesti@yahoo.com,234288610
BACAU,ORBENI,http://primariaorbeni.ro/,secretariat@primariaorbeni.ro,234255502
BACAU,PALANCA,http://comunapalanca.ro/,primariapalanca@yahoo.com,234385016
BACAU,PANCESTI,http://www.comunapincesti.ro/,rimariapancesti@yahoo.com,234288080
BACAU,PARAVA,http://www.primariaparava.ro/,secretariat@primariaparava.ro,234252156
BACAU,PARGARESTI,https://comunapargaresti.ro/,contact@comunapargaresti.ro,234347510
BACAU,PARINCEA,https://www.parincea.ro/,office@parincea.ro,234226530
BACAU,PARJOL,https://primaria-pirjol.ro/,contact@primaria-pirjol.ro,234384016
BACAU,PLOPANA,http://www.comunaplopana.ro/,primaria@comunaplopana.ro,234220011
BACAU,PODU TURCULUI,https://comunapoduturcului.ro/,primarie@poduturcului.ro,234289226
BACAU,PODURI,http://www.primariapoduri.ro/,contact@primariapoduri.ro,234369004
BACAU,PRAJESTI,https://www.primariaprajesti.ro/,primariaprajesti@yahoo.com,234222240
BACAU,RACACIUNI,http://www.comunaracaciuni.ro/,secretariat@comunaracaciuni.ro,234251212
BACAU,RACHITOASA,http://www.primariarachitoasa.ro/,primaria.rachitoasa@yahoo.com,234287015
BACAU,RACOVA,http://primariaracova.ro/,primaria_comunei_racova@yahoo.com,234269501
BACAU,ROSIORI,http://www.comunarosiori.ro/,primaria@comunarosiori.ro,234228501
BACAU,SANDULENI,https://www.primariasanduleni.ro/,contact@primariasanduleni.ro,234335000
BACAU,SARATA,https://www.comuna-sarata.ro/,comuna.sarata@bc.e-adm.ro,234214866
BACAU,SASCUT,https://www.primaria-sascut.ro/,primariasascut@yahoo.com,234280639
BACAU,SAUCESTI,https://www.primariasaucesti.ro/,public@primariasaucesti.ro,234215131
BACAU,SCORTENI,https://comunascorteni.ro/,scorteniprimaria@yahoo.com,234354500
BACAU,SECUIENI,https://primariasecuienibacau.ro/,comunasecuieni@yahoo.com,234223002
BACAU,SOLONT,https://www.comunasolont.ro/,primaria@comunasolont.ro,234387701
BACAU,STANISESTI,https://primariastanisesti.ro/,uat_stanisesti@yahoo.com,234284608
BACAU,STEFAN CEL MARE,https://www.comunastefancelmare.ro/,prim_stefan@yahoo.com,234339000
BACAU,STRUGARI,http://www.primariastrugari.ro/,contact@primariastrugari.ro,234388510
BACAU,TAMASI,https://www.comunatamasi.ro/,contactprimarie@comunatamasi.ro,234225025
BACAU,TARGU TROTUS,http://www.primariatgtrotus.ro/,primariatg.trotus@yahoo.com,234347002
BACAU,TATARASTI,http://www.comunatatarasti.ro/,primariatatarasti@yahoo.com,234286510
BACAU,TRAIAN,http://www.primariatraianbacau.ro/,public@primariatraianbacau.ro,234221042
BACAU,UNGURENI,http://primaria-ungureni.ro/,contact@primaria-ungureni.ro,234227012
BACAU,URECHESTI,https://primaria-urechesti.ro/,primaria.urechesti@gmail.com,234335500
BACAU,VALEA SEACA,https://primaria-valeaseaca.ro/,contact@primaria-valeaseaca.ro,234255022
BACAU,VULTURENI,http://www.comunavultureni.ro/,uatvultureni@yahoo.com,234285115
BACAU,ZEMES,http://zemes.ro/,consiliullocalzemes@yahoo.com,234383037
BIHOR,MUNICIPIUL ORADEA,http://www.oradea.ro,primarie@oradea.ro,259437000
BIHOR,MUNICIPIUL BEIUS,www.primariabeius.ro,primaria.beius@cjbihor.ro,259321935
BIHOR,MUNICIPIUL MARGHITA,https://marghita.ro,primaria@marghita.ro,259362001
BIHOR,MUNICIPIUL SALONTA,https://salonta.net,primsal@rdslink.ro; primsal3@gmail.com,359409730
BIHOR,ORAS ALESD,https://www.alesd-bihor.ro,primaria.alesd@cjbihor.ro,259342539
BIHOR,ORAS NUCET,http://www.primarianucet.ro,primaria.nucet@cjbihor.ro,259339422
BIHOR,ORAS SACUENI,https://www.sacueni.ro,orassacueni@gmail.com,259352194
BIHOR,ORAS STEI,https://www.primariastei.ro,primariaorasuluistei@gmail.com,259332337
BIHOR,ORAS VALEA LUI MIHAI,http://www.valealuimihai.ro/,primaria@valealuimihai.ro,259355216
BIHOR,ORAS VASCAU,https://www.primaria-vascau.ro/,contact@primaria-vascau.ro,259336157
BIHOR,ABRAM,https://abram.ro,primaria.abram@cjbihor.ro,259326005
BIHOR,ABRAMUT,http://comuna-abramut.ro,primaria.abramut@cjbihor.ro,259353836
BIHOR,ASTILEU,http://www.primaria-astileu.ro,primaria.astileu@cjbihor.ro,259349097
BIHOR,AUSEU,www.auseu.ro,primaria.auseu@cjbihor.ro,259447036
BIHOR,AVRAM IANCU,http://www.primaria-avram-iancu.ro,primaria.avramiancu@gmail.com,259391092
BIHOR,BALC,https://comunabalc.ro,primaria.balc@cjbihor.ro,259326332
BIHOR,BATAR,www.primariabatar.ro,primariabatar@yahoo.com,259312268
BIHOR,BIHARIA,https://e.comunabiharia.ro,secretariat@comunabiharia.ro,259369716
BIHOR,BOIANU MARE,www.comuna-boianumare.ro,primaria@comuna-boianumare.ro,359466899
BIHOR,BOROD,www.comunaborod.ro,primaria_borod@yahoo.com,259315098
BIHOR,BORS,https://primariabors.ro/,primaria.bors@cjbihor.ro,259316155
BIHOR,BRATCA,https://www.primaria-bratca.ro/,primariabratca@yahoo.com,259315650
BIHOR,BRUSTURI,http://www.primariabrusturi.ro/,N/A,259326833
BIHOR,BUDUREASA,https://budureasa.ro/,primaria.budureasa@cjbihor.ro,259321243
BIHOR,BUDUSLAU,https://www.buduslau.ro/,primaria.buduslau@cjbihor.ro,259459100
BIHOR,BULZ,https://www.comunabulz.ro,primaria.bulz@cjbihor.ro,259328010
BIHOR,BUNTESTI,https://e.comunabuntesti.ro/,primaria.buntesti@cjbihor.ro,259329180
BIHOR,CABESTI,https://cabesti-bh.ro/,primaria.cabesti@yahoo.com,259325287
BIHOR,CAMPANI,http://www.primariacomuneicimpani.ro/,office@primariacomuneicimpani.ro,359170759
BIHOR,CAPALNA,http://www.primaria-capilnabh.ro/,primaria.capilna@cjbihor.ro,259312016
BIHOR,CARPINET,http://www.primaria-carpinet.ro/,primaria.carpinet@cjbihor.ro,259353603
BIHOR,CEFA,https://e.cefa-bh.ro/,primaria.cefa@cjbihor.ro,259394007
BIHOR,CEICA,https://www.ceica.ro/,primaria.ceica@cjbihor.ro,259324464
BIHOR,CETARIU,https://www.cetariu.ro/,primaria.cetariu@cjbihor.ro,259456266
BIHOR,CHERECHIU,http://cherechiu.ro/,primaria.cherechiu@cjbihor.ro,259352585
BIHOR,CHISLAZ,http://chislaz.ro,primaria.chislaz@cjbihor.ro,259362569
BIHOR,CIUHOI,https://www.saniob.ro/,primaria.saniob@cjbihor.ro,259441128
BIHOR,CIUMEGHIU,http://www.comunaciumeghiu.ro/,primaria.ciumeghiu@gmail.com,259392009
BIHOR,COCIUBA MARE,http://www.primariacociubamare.ro/,primariacociubamare@yahoo.com,259311232
BIHOR,COPACEL,http://www.copacel-bihor.ro/,primaria.copacel@cjbihor.ro,259313598
BIHOR,CRISTIORU DE JOS,http://primariacristiorudejos.ro/,primariacristioru@yahoo.com,259353604
BIHOR,CURATELE,https://e.curatele.ro/,primaria.curatele@cjbihor.ro,359235657
BIHOR,CURTUISENI,http://www.curtuiseni.ro/,primaria.curtuiseni@yahoo.com,259465032
BIHOR,DERNA,http://www.derna.ro/,primaria_derna@yahoo.com,259327024
BIHOR,DIOSIG,https://www.diosig.ro/,primaria.diosig@cjbihor.ro,259350198
BIHOR,DOBRESTI,https://primdobresti.ro/,prim.dobresti@yahoo.com,259325400
BIHOR,DRAGANESTI,https://draganestibihor.ro/,primaria@draganestibihor.ro,359435141
BIHOR,DRAGESTI,https://e.primariadragesti.ro/,primaria.dragesti@cjbihor.ro,259324547
BIHOR,FINIS,http://www.primariafinis.bihor.ro/,primaria.finis@cjbihor.ro,259321884
BIHOR,GEPIU,http://www.comuna-gepiu.ro/,contact@comuna-gepiu.ro,259479318
BIHOR,GIRISU DE CRIS,https://www.girisudecris.ro/,primaria.girisudecris@cjbihor.ro,259390035
BIHOR,HIDISELU DE SUS,http://www.primaria-hidiseludesus.ro/,hidiseludesus@cjbihor.ro,259335855
BIHOR,HOLOD,https://e.holod.ro/,primaria.holod@cjbihor.ro,259311766
BIHOR,HUSASAU DE TINCA,https://primariahusasaudetinca.ro/,primaria.husasaudetinca@cjbihor.ro,259312858
BIHOR,INEU,https://e.ineu-bh.ro/,primariaineu@yahoo.com,259347015
BIHOR,LAZARENI,https://primarialazareni.ro/,primaria.lazareni@cjbihor.ro,259357607
BIHOR,LAZURI DE BEIUS,https://e.lazuridebeius.ro/,primaria.lazuridebeius@cjbihor.ro,259329132
BIHOR,LUGASU DE JOS,https://lugasudejos.ro/,lugasudejos@yahoo.com,259346336
BIHOR,LUNCA,https://www.comunaluncabh.ro,PRIMARIALUNCA@YAHOO.COM,259332540
BIHOR,MADARAS,https://e.madaras-bh.ro/,primaria@madaras-bh.ro,259379432
BIHOR,MAGESTI,https://www.primariamagesti.ro/,contact@primariamagesti.ro,359806908
BIHOR,NOJORID,https://www.primarianojorid.ro/,primaria.nojorid@cjbihor.ro,259393194
BIHOR,OLCEA,https://comunaolcea.ro/,registratura@comunaolcea.ro,259310881
BIHOR,OSORHEI,https://primaria-osorhei.ro/,primaria.osorhei@cjbihor.ro,259313213
BIHOR,PALEU,https://e.paleu.ro/,primaria@paleu.ro,259451007
BIHOR,PIETROASA,https://www.primariapietroasabh.ro/,primaria.pietroasa@cjbihor.ro,359199064
BIHOR,POCOLA,https://primariapocola.ro/,primaria@primariapocola.ro,259321896
BIHOR,POMEZEU,http://www.pomezeu.ro/,primaria-pomezeu@cjbihor.ro,259322713
BIHOR,POPESTI,http://comunapopesti-bh.ro/,primaria.popesti@cjbihor.ro,259327760
BIHOR,RABAGANI,http://rabagani.ro/,primaria_rabagani@yahoo.com,259324879
BIHOR,REMETEA,https://remetea-bh.ro/,primaria@remetea-bh.ro,259325240
BIHOR,RIENI,http://www.primariarieni.ro/,primariarieni@gmail.com,259329242
BIHOR,ROSIA,https://e.comunarosiabihor.ro/,primaria_rosia2007@yahoo.com,259325214
BIHOR,ROSIORI,https://www.rosiori.ro/,primaria-rosiori@cjbihor.ro,259462380
BIHOR,SACADAT,https://sacadat.ro/,primariasacadat@yahoo.com,259458239
BIHOR,SALACEA,https://www.salacea.ro/,primaria@salacea.ro,259463014
BIHOR,SALARD,http://www.salard.ro/,primariasalard@yahoo.com,259441049
BIHOR,SAMBATA,https://primaria-sambata.ro/,primaria_sambata@yahoo.com,259325035
BIHOR,SANMARTIN,https://sanmartin.ro/,contact@sanmartin.ro,259318003
BIHOR,SANNICOLAU ROMAN,http://e.sinnicolauroman.ro/,primaria.sanicolauroman@cjbihor.ro,259395329
BIHOR,SANTANDREI,https://www.primariasantandrei.ro/,primaria.santandrei@gmail.com,259415947
BIHOR,SARBI,http://www.primariasarbi.ro/,primariasirbi@yahoo.com,259328565
BIHOR,SIMIAN,http://www.simian.ro/,primaria.simian@cjbihor.ro,259356172
BIHOR,SINTEU,https://www.primariasinteu.bihor.ro/,primaria.sinteu@gmail.com,259429750
BIHOR,SOIMI,http://www.comunasoimi.ro/,primaria.soimi@cjbihor.ro,359411809
BIHOR,SPINUS,http://www.primaria-spinus.ro/,primariaspinus@yahoo.com,259328716
BIHOR,SUNCUIUS,http://suncuius-bihor.ro/,primaria.suncuius@cjbihor.ro,259444010
BIHOR,SUPLACU DE BARCAU,http://www.suplacudebarcau.ro/,primaria.suplacudebarcau@cjbihor.ro,259368477
BIHOR,TAMASEU,http://www.tamaseu.ro/,primariatamaseu@gmail.com,259458553
BIHOR,TARCAIA,http://www.tarcaia.ro/,primaria.tarcaia@cjbihor.ro,259321957
BIHOR,TARCEA,https://www.tarcea.ro/,contact@tarcea.ro,259355807
BIHOR,TAUTEU,http://comunatauteu.ro/,primariatauteu@yahoo.com,259354825
BIHOR,TETCHEA,https://www.tetchea.ro/,primaria.tetchea@cjbihor.ro,259344704
BIHOR,TILEAGD,https://tileagd.ro/,primaria_tileagd@yahoo.com,259345651
BIHOR,TINCA,https://www.comuna-tinca.ro/,primaria.tinca@cjbihor.ro,259310073
BIHOR,TOBOLIU,https://e.toboliu.ro/,primaria@toboliu.ro,259354698
BIHOR,TULCA,http://www.primariatulca.bihor.ro/,primaria.tulca@cjbihor.ro,259314894
BIHOR,UILEACU DE BEIUS,https://www.uileacudebeius.ro/,primaria.uileacudebeius@cjbihor.ro,259324077
BIHOR,VADU CRISULUI,https://www.primaria-vaducrisului.ro/,primaria.vaducrisului@cjbihor.ro,259443136
BIHOR,VARCIOROG,https://comunavirciorog.ro/,primarie@comunavirciorog.ro,359407977
BIHOR,VIISOARA,http://www.primariaviisoarabh.ro/,primaria@primariaviisoarabh.ro,259328920
BISTRITA-NASAUD,MUNICIPIUL BISTRITA,https://www.primariabistrita.ro,primaria@primariabistrita.ro,0263224706; 0263223923; 0263224508
BISTRITA-NASAUD,ORAS BECLEAN,http://primariabeclean.ro/web/,secretariat@primariabeclean.ro,263343687
BISTRITA-NASAUD,ORAS NASAUD,http://www.primarianasaud.ro/,pon@primarianasaud.ro,263361027
BISTRITA-NASAUD,ORAS SANGEORZ-BAI,http://www.singeorz-bai.ro/,info@singeorz-bai.ro,263370598
BISTRITA-NASAUD,BISTRITA BARGAULUI,http://www.primariabistritabirgaului.ro/ro/,primariabistritabirgaului@yahoo.com,263265286
BISTRITA-NASAUD,BRANISTEA,http://branisteabn.ro/,primariabranisteabn@gmail.com,263349000
BISTRITA-NASAUD,BUDACU DE JOS,http://www.budacudejos.ro/,budacudejos@yahoo.com,263272006
BISTRITA-NASAUD,BUDESTI,comunabudesti.ro,primaria@comunabudesti.ro,263353106
BISTRITA-NASAUD,CAIANU MIC,https://primariacomuneicaianumic.ro/,comunacaianumic@yahoo.com,263347000
BISTRITA-NASAUD,CETATE,http://www.primaria-cetate.ro/,primaria@primaria-cetate.ro,263271419
BISTRITA-NASAUD,CHIOCHIS,https://www.chiochis.ro/,primaria@chiochis.ro,263355320
BISTRITA-NASAUD,CHIUZA,https://chiuza.ro/,primariachiuza@yahoo.com,263346001
BISTRITA-NASAUD,CICEU - MIHAIESTI,https://primariacm.ro/,primariacm@gmail.com,263344500
BISTRITA-NASAUD,CICEU-GIURGESTI,http://www.primariaciceugiurgesti.ro/,primar@primariaciceugiurgesti.ro,263345090
BISTRITA-NASAUD,COSBUC,https://primariacosbuc.ro/,primariacosbuc@yahoo.com,263368016
BISTRITA-NASAUD,DUMITRA,http://www.primariadumitra.ro/,primariadumitra@yahoo.com,263380018
BISTRITA-NASAUD,DUMITRITA,http://www.dumitrita.ro/,primaria_dumitrita@yahoo.com,263271756
BISTRITA-NASAUD,FELDRU,https://feldru.ro/,primariafeldru@yahoo.com,263374339
BISTRITA-NASAUD,GALATII BISTRITEI,http://www.galatiibistritei.ro/,primariagalatiibistritei@yahoo.com,263273006
BISTRITA-NASAUD,ILVA MARE,http://primariailvamare.ro/,primariailvamare2016@gmail.com,263376026
BISTRITA-NASAUD,ILVA MICA,http://www.ilvamica.ro/,ilva_mica@bn.e-adm.ro,263373554
BISTRITA-NASAUD,JOSENII BARGAULUI,http://joseniibirgaului.ro/,primaria.joseniibirgaului@yahoo.ro,263265359
BISTRITA-NASAUD,LECHINTA,http://www.primarialechinta.ro/,primaria.lechinta@yahoo.com,263274433
BISTRITA-NASAUD,LESU,https://www.primarialesu.ro/,primarialesu@yahoo.com,263375093
BISTRITA-NASAUD,LIVEZILE,http://www.primarialivezilebn.ro/,primarie@primarialivezilebn.ro,263270220
BISTRITA-NASAUD,LUNCA ILVEI,http://www.primarialuncailvei.ro/ro/,primaria.luncailvei@yahoo.com,263378151
BISTRITA-NASAUD,MAGURA ILVEI,http://www.magurailvei.ro/ro/,primariamagurailvei@yahoo.com,263375711
BISTRITA-NASAUD,MAIERU,http://www.primariamaieru.ro/ro/,primariamaierubn@gmail.com,263372892
BISTRITA-NASAUD,MARISELU,https://www.comunamariselu.ro/,primaria.mariselu@gmail.com,263272710
BISTRITA-NASAUD,MATEI,https://comunamatei.ro/,primar@comunamatei.ro,263275144
BISTRITA-NASAUD,MICESTII DE CAMPIE,https://micestiidecampie.ro/,info@micestiidecampie.ro,263356551
BISTRITA-NASAUD,MILAS,http://comunamilas.ro/wp/,primaria_milas@yahoo.com,263354397
BISTRITA-NASAUD,MONOR,https://www.comunamonor.ro/,primaria.monor@yahoo.com,263261830
BISTRITA-NASAUD,NEGRILESTI,http://www.primariacomuneinegrilesti.ro/,negrilesti@bn.e-adm.ro,263344820
BISTRITA-NASAUD,NIMIGEA,http://www.primarianimigea.ro/,primarianimigea@gmail.com,263381005
BISTRITA-NASAUD,NUSENI,https://comunanuseni.ro/,primaria_nuseni@yahoo.com,263350041
BISTRITA-NASAUD,PARVA,http://www.primariaparva.ro/,primariaparva@yahoo.com,263367194
BISTRITA-NASAUD,PETRU RARES,https://www.primaria-petrurares.ro/,secretar@primaria-petrurares.ro,263344000
BISTRITA-NASAUD,POIANA ILVEI,http://www.poianailvei.ro/,primaria@poianailvei.ro,263375533
BISTRITA-NASAUD,PRUNDU BARGAULUI,http://www.prundubargaului.ro/,primaria@prundubargaului.ro,263265011
BISTRITA-NASAUD,REBRA,http://www.primariarebra.ro/,rebra@bn.e-adm.ro,263366042
BISTRITA-NASAUD,REBRISOARA,http://www.primariarebrisoara.ro/,primar@primariarebrisoara.ro,263220162
BISTRITA-NASAUD,RODNA,https://comunarodna.ro/,primariarodna@yahoo.com,263377537
BISTRITA-NASAUD,ROMULI,https://primariaromuli.ro/,primariaromuli@yahoo.com,263383030
BISTRITA-NASAUD,RUNCU SALVEI,https://primariaruncusalvei.ro/,primariarunc@yahoo.com,263352211
BISTRITA-NASAUD,SALVA,https://primariasalva.ro/,primariasalva@yahoo.com,263361202
BISTRITA-NASAUD,SANMIHAIU DE CIMPIE,https://www.sinmihaiudecimpie.ro/,prim.sinmihai@gmail.com,363402697
BISTRITA-NASAUD,SANT,http://www.comunasant.ro/ro/,primarie@comunasant.ro,263379007
BISTRITA-NASAUD,SIEU,http://www.comunasieu.ro/,primariasieubn@yahoo.com,263260159
BISTRITA-NASAUD,SIEU-MAGHERUS,http://www.sieu-magherus.ro/,office@magherus.ro,263277490
BISTRITA-NASAUD,SIEU-ODORHEI,https://sieuodorhei.ro/,primariasieu_odorhei@yahoo.com,263351778
BISTRITA-NASAUD,SIEUT,http://www.primariasieut.ro//,secretar@primariasieut.ro,263261179
BISTRITA-NASAUD,SILIVASU DE CIMPIE,N/A,primasilivasu@yahoo.com,263356091
BISTRITA-NASAUD,SINTEREAG,http://primariasintereag.ro/,primariasintereag@yahoo.com,263351026
BISTRITA-NASAUD,SPERMEZEU,N/A,primariaspermezeu@yahoo.com,263346516
BISTRITA-NASAUD,TARLISUA,https://primariatarlisua.ro/,contact@primariatirlisua.ro,263352193
BISTRITA-NASAUD,TEACA,http://www.primariateaca.ro/,primariateaca@yahoo.com,263276124
BISTRITA-NASAUD,TELCIU,https://telciu.ro/,primariatelciubn@yahoo.com,263369004
BISTRITA-NASAUD,TIHA BARGAULUI,https://primariatihabargaului.ro/,primaria_tiha@yahoo.com,263265654
BISTRITA-NASAUD,URIU,http://www.primariauriu.ro/,primaria_uriu@yahoo.com,263348100
BISTRITA-NASAUD,URMENIS,https://www.primariaurmenis.ro/,PrimariaUrmenis@yahoo.com,263354177
BISTRITA-NASAUD,ZAGRA,https://www.primariazagra.ro/,primaria@primariazagra.ro,263384209
BOTOSANI,MUNICIPIUL BOTOSANI,https://www.primariabt.ro/,primaria@primariabt.ro,231502200
BOTOSANI,MUNICIPIUL DOROHOI,http://www.primariadorohoi.ro/,primariadorohoi@primariadorohoi.ro,231610133
BOTOSANI,ORAS BUCECEA,http://www.primariabucecea.ro/,primaria.bucecea@yahoo.com,231550112
BOTOSANI,ORAS DARABANI,https://www.primariadarabani.ro/,primariadarabani@yahoo.com,231631347
BOTOSANI,ORAS FLAMANZI,http://www.primariaflamanzi.ro/,orasflamanzi@yahoo.com,0231552727; 0231552351
BOTOSANI,ORAS SAVENI,http://primariasaveni.ro,primaria_saveni@yahoo.com,0231541070; 0231541313
BOTOSANI,ORAS STEFANESTI,https://orasulstefanesti-bt.ro/,primaria@stefanesti-bt.ro,231564101
BOTOSANI,ADASENI,http://www.adaseni.ro/,primaria_adaseni@yahoo.com,231563100
BOTOSANI,ALBESTI,https://albestibt.ro/,primaria.albesti@yahoo.com,231572140
BOTOSANI,AVRAMENI,https://www.avrameni.ro/,primaria_avrameni@yahoo.com,231563010
BOTOSANI,BALUSENI,https://www.primariabaluseni.ro/,primaria@primariabaluseni.ro,231515849
BOTOSANI,BLANDESTI,http://www.comunablandesti.ro/,primaria_blandesti@yahoo.com,231573355
BOTOSANI,BRAESTI,https://www.comunabraesti.ro/,consiliul_braesti@yahoo.com,231620023
BOTOSANI,BROSCAUTI,http://www.primaria-broscauti.ro/,primariabroscauti@hotmail.com,231621621
BOTOSANI,CALARASI,http://primariacalarasibt.ro/,primar@primariacalarasibt.ro,231548902
BOTOSANI,CANDESTI,https://candestibt.ro/,primariacandesti@yahoo.com,331594183
BOTOSANI,CONCESTI,https://primariaconcesti.ro/,primariaconcesti@yahoo.com,331560310
BOTOSANI,COPALAU,http://www.copalau.ro/,primariacopalau@yahoo.com,231619302
BOTOSANI,CORDARENI,http://cordareni.botosani.ro/,primaria_cordareni@yahoo.com,231624120
BOTOSANI,CORLATENI,http://www.primaria-corlateni.ro/,primariacorlateni@yahoo.com,785261510
BOTOSANI,CORNI,http://www.primariacomuneicorni.ro/,primariacornibotosani1@gmail.com,231588110
BOTOSANI,COSULA,http://www.primariacosula.ro,cosulap@yahoo.com,231619411
BOTOSANI,COTUSCA,http://www.primariacotusca.ro/,primariacotusca@yahoo.com,231561946
BOTOSANI,CRISTESTI,http://cristesti.botosani.ro/,primariacristesti@gmail.com,231619912
BOTOSANI,CRISTINESTI,https://www.primariacristinesti.ro/,primariacristinesti@yahoo.com,231619104
BOTOSANI,CURTESTI,https://www.primariacurtestibt.ro/,primaria.curtesti@yahoo.com,231584001
BOTOSANI,DANGENI,http://primariadingeni.ro/,primariadangeni@yahoo.com,371536058
BOTOSANI,DERSCA,http://www.comunadersca.ro/,cl.dersca@yahoo.com,231626110
BOTOSANI,DIMACHENI,https://www.primaria-dimacheni.ro/,primariadimacheni@yahoo.com,231619624
BOTOSANI,DOBARCENI,http://comunadobarceni.ro/,primaria_dobirceni@yahoo.com,231567013
