judet,localitate,url,rss_url,tier,cms,site_viu,feed_viu,feed_items,newest_real_date,candidat_loader,activ_august,respins_motiv
ARGES,SUSENI,https://primaria-suseni.ro,https://primaria-suseni.ro/feed/,comuna,wordpress,yes,yes,8,2024-09-16,no,no,
ARGES,STOLNICI,https://comunastolnici.ro,,comuna,other,yes,no,,,no,no,feed nu raspunde
ARGES,SAPATA,https://www.cjarges.ro/en/web/sapata,,comuna,e-adm,yes,no,,,no,no,feed nu raspunde
ARGES,POIENARII DE ARGES,https://www.cjarges.ro/en/web/poienarii-de-arges,,comuna,e-adm,yes,no,,,no,no,feed nu raspunde
ARGES,MIHAESTI,https://www.cjarges.ro/en/web/mihaesti,,comuna,e-adm,yes,no,,,no,no,feed nu raspunde
ARAD,HASMAS,https://comunahasmas.ro,,comuna,unknown,no,no,,,no,no,site mort
ARGES,SUICI,https://www.cjarges.ro/en/web/suici,,comuna,e-adm,yes,no,,,no,no,feed nu raspunde
ARGES,VALEA DANULUI,https://valeadanului.ro,https://valeadanului.ro/feed/,comuna,wordpress,yes,yes,10,2026-09-01,yes,yes,
ARGES,TEIU,https://www.cjarges.ro/en/web/teiu,,comuna,e-adm,yes,no,,,no,no,feed nu raspunde
ARGES,VALEA IASULUI,https://www.comunavaleaiasului.ro,https://comunavaleaiasului.ro/feed/,comuna,wordpress,yes,yes,10,2026-08-25,yes,yes,
ARGES,STOENESTI,https://primariastoenestiag.ro,https://primariastoenestiag.ro/feed/,comuna,wordpress,yes,yes,10,2026-08-27,yes,yes,
ARGES,TIGVENI,https://www.cjarges.ro/en/web/tigveni,,comuna,e-adm,yes,no,,,no,no,feed nu raspunde
ARGES,UNGHENI,https://N/A,,comuna,unknown,no,no,,,no,no,site mort
ARGES,TITESTI,https://www.cjarges.ro/en/web/titesti,,comuna,e-adm,yes,no,,,no,no,feed nu raspunde
BACAU,MUNICIPIUL BACAU,https://municipiulbacau.ro,https://municipiulbacau.ro/feed/,municipiu,wordpress,yes,yes,10,2026-09-03,yes,yes,
ARGES,VLADESTI,https://www.cjarges.ro/en/web/vladesti,,comuna,e-adm,yes,no,,,no,no,feed nu raspunde
BACAU,ORAS COMANESTI,http://www.primariacomanesti.ro,https://www.primariacomanesti.ro/?format=feed&type=rss,oras,joomla,yes,yes,3,2024-12-05,no,no,
ARGES,MOSOAIA,https://www.cjarges.ro/en/web/mosoaia,,comuna,e-adm,yes,no,,,no,no,feed nu raspunde
ARGES,VALEA MARE PRAVAT,http://www.valeamarepravat.ro,https://valeamarepravat.ro/feed/,comuna,wordpress,yes,no,,,no,no,feed nu raspunde
BACAU,AGAS,http://primaria-agas.ro,https://primaria-agas.ro/feed/,comuna,wordpress,yes,yes,10,2026-09-03,yes,yes,
ARGES,UDA,http://www.primariauda.ro,https://primariauda.ro/feed/,comuna,wordpress,yes,yes,2,2024-08-09,no,no,
BACAU,MUNICIPIUL ONESTI,http://www.onesti.ro,,municipiu,drupal,yes,no,,,no,no,feed nu raspunde
ARGES,VULTURESTI,https://www.cjarges.ro/en/web/vulturesti,,comuna,e-adm,yes,no,,,no,no,feed nu raspunde
BACAU,BERESTI-TAZLAU,http://www.comunaberestitazlau.ro,,comuna,unknown,no,no,,,no,no,site mort
BACAU,ASAU,https://comunaasau.ro/ro,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
BACAU,ORAS DARMANESTI,https://orasuldarmanesti.ro,https://orasuldarmanesti.ro/feed/,oras,other,yes,yes,8,2026-09-03,yes,yes,
ARGES,COCU,https://www.cjarges.ro/en/web/cocu,,comuna,e-adm,yes,no,,,no,no,feed nu raspunde
BACAU,BALCANI,https://www.primaria-balcani.ro,,comuna,joomla,yes,no,,,no,no,feed nu raspunde
BACAU,BERESTI-BISTRITA,http://primariaberestibistrita.ro,https://primariaberestibistrita.ro/feed/,comuna,wordpress,yes,yes,4,2025-08-13,no,no,
BACAU,ORAS SLANIC MOLDOVA,https://primariaslanicmoldova.ro,https://primariaslanicmoldova.ro/feed/,oras,wordpress,yes,yes,10,2023-06-12,no,no,
BACAU,MUNICIPIUL MOINESTI,https://moinesti.ro/ro,https://moinesti.ro/feed,municipiu,other,yes,no,,,no,no,feed nu raspunde
BACAU,ORAS BUHUSI,https://www.primariabuhusi.ro,https://primariabuhusi.ro/feed/,oras,wordpress,yes,yes,10,2026-09-04,yes,yes,
BACAU,BUCIUMI,https://primariabuciumi.ro,https://primariabuciumi.ro/feed/,comuna,wordpress,yes,yes,4,2019-08-05,no,no,
BACAU,BERZUNTI,http://comunaberzunti.ro,https://comunaberzunti.ro/feed/,comuna,other,yes,yes,9,2026-09-03,yes,yes,
BACAU,ARDEOANI,https://comunaardeoani.ro,https://comunaardeoani.ro/feed/,comuna,wordpress,yes,yes,10,2026-08-03,yes,yes,
BACAU,BUHOCI,https://comunabuhoci.ro,https://comunabuhoci.ro/feed/,comuna,wordpress,yes,yes,10,2026-09-01,yes,yes,
BACAU,BRUSTUROASA,https://www.brusturoasa.ro,,comuna,other,yes,no,,,no,no,feed nu raspunde
ARGES,DRAGOSLAVELE,https://www.cjarges.ro/en/web/dragoslavele,,comuna,e-adm,yes,no,,,no,no,feed nu raspunde
ARGES,STALPENI,https://stalpeni.ro,https://stalpeni.ro/feed/,comuna,wordpress,yes,yes,9,2026-05-11,yes,no,
BACAU,ORAS TARGU OCNA,https://orasul-targuocna.ro,https://www.orasul-targuocna.ro/feed/,oras,wordpress,yes,yes,10,2026-08-28,yes,yes,
BACAU,BARSANESTI,https://comunabirsanesti.ro,https://comunabirsanesti.ro/feed/,comuna,wordpress,yes,yes,15,2026-09-01,yes,yes,
BACAU,BOGDANESTI,https://www.primariabogdanestibacau.ro,https://www.primariabogdanestibacau.ro/feed/,comuna,other,yes,yes,9,2026-08-20,yes,yes,
ARGES,IZVORU,https://www.cjarges.ro/en/web/izvoru,,comuna,e-adm,yes,no,,,no,no,feed nu raspunde
BACAU,CORBASCA,https://www.primariacorbasca.ro,https://www.primariacorbasca.ro/feed/,comuna,wordpress,yes,yes,10,2026-02-02,yes,no,
BACAU,DAMIENESTI,https://www.primariadamienesti.judetbacau.ro,,comuna,unknown,no,no,,,no,no,site mort
BACAU,GARLENI,https://primariagarleni.ro,https://primariagarleni.ro/feed/,comuna,wordpress,yes,yes,10,2026-09-03,yes,yes,
BACAU,CASIN,https://comunacasin.ro,https://comunacasin.ro/feed/,comuna,wordpress,yes,yes,10,2026-08-19,yes,yes,
BACAU,CAIUTI,http://www.primariacaiuti.ro,https://www.primariacaiuti.ro/feed,comuna,wordpress,yes,yes,1,2020-03-20,no,no,
BACAU,COLONESTI,https://primaria-colonesti.ro,https://primaria-colonesti.ro/feed/,comuna,other,yes,yes,9,2026-09-03,yes,yes,
BACAU,FILIPENI,https://www.primariafilipeni.ro,https://www.primariafilipeni.ro/feed/,comuna,wordpress,yes,yes,10,2026-08-24,yes,yes,
BACAU,HORGESTI,http://www.comunahorgesti.ro,,comuna,unknown,no,no,,,no,no,site mort
BACAU,CLEJA,https://www.primariacleja.ro,https://primariacleja.ro/feed/,comuna,other,yes,yes,9,2026-08-25,yes,yes,
ARGES,LERESTI,https://www.cjarges.ro/en/web/leresti,,comuna,e-adm,yes,no,,,no,no,feed nu raspunde
BACAU,ITESTI,http://www.primariaitestibacau.ro,,comuna,unknown,no,no,,,no,no,site mort
BACAU,GAICEANA,https://comunagaiceana.ro,https://comunagaiceana.ro/feed/,comuna,wordpress,yes,yes,10,2026-09-02,yes,yes,
BACAU,GURA VAII,https://uatcomunaguravaii.ro,https://uatcomunaguravaii.ro/feed/,comuna,wordpress,yes,yes,10,2026-01-27,yes,no,
BACAU,DEALU MORII,http://www.dealumorii.ro,https://dealumorii.ro/feed/,comuna,wordpress,yes,yes,10,2026-09-04,yes,yes,
BACAU,DOFTEANA,https://www.primariadofteana.ro,https://primariadofteana.ro/feed/,comuna,wordpress,yes,yes,10,2024-11-08,no,no,
BACAU,FILIPESTI,https://www.primaria-filipesti.ro,https://primaria-filipesti.ro/feed/,comuna,other,yes,yes,9,2026-09-01,yes,yes,
BACAU,IZVORU BERHECIULUI,https://primariaizvoruberheciului.ro,,comuna,other,yes,no,,,no,no,feed nu raspunde
BACAU,LETEA VECHE,https://primarialeteaveche.ro,https://primarialeteaveche.ro/feed/,comuna,other,yes,yes,15,2026-08-31,yes,yes,
BACAU,GHIMES-FAGET,http://www.comunaghimes-faget.ro,,comuna,wordpress,yes,no,,,no,no,feed nu raspunde
BACAU,HURUIESTI,http://huruiesti.ro,https://huruiesti.ro/feed/,comuna,other,yes,yes,10,2026-08-28,yes,yes,
BACAU,GIOSENI,https://comunagioseni.ro,https://comunagioseni.ro/feed/,comuna,wordpress,yes,yes,10,2026-08-27,yes,yes,
BACAU,NEGRI,http://www.comunanegri.ro,,comuna,unknown,no,no,,,no,no,site mort
BACAU,FARAOANI,http://www.comunafaraoani.ro,https://comunafaraoani.ro/feed/,comuna,wordpress,yes,yes,20,2026-09-01,yes,yes,
BACAU,HEMEIUS,https://www.primariahemeius.ro,https://primariahemeius.ro/feed/,comuna,wordpress,yes,yes,9,2026-09-02,yes,yes,
BACAU,GLAVANESTI,https://glavanesti.ro,https://glavanesti.ro/feed/,comuna,wordpress,yes,yes,15,2026-08-27,yes,yes,
ARGES,NEGRASI,https://www.cjarges.ro/en/web/negrasi,,comuna,e-adm,yes,no,,,no,no,feed nu raspunde
BACAU,MANASTIREA CASIN,https://www.manastireacasin.ro,https://manastireacasin.ro/feed/,comuna,wordpress,yes,yes,10,2026-09-03,yes,yes,
BACAU,LIPOVA,https://www.comunalipova.ro,https://www.comunalipova.ro/feed/,comuna,wordpress,yes,yes,10,2026-08-24,yes,yes,
BACAU,MAGURA,http://www.primaria-magura.ro,https://primaria-magura.ro/feed/,comuna,e-adm,yes,yes,9,2026-09-04,yes,yes,
BACAU,LIVEZI,https://comunalivezi.ro,https://comunalivezi.ro/feed/,comuna,wordpress,yes,yes,10,2026-09-04,yes,yes,
BACAU,MOTOSENI,http://www.comunamotoseni.ro,https://www.comunamotoseni.ro/feed/,comuna,wordpress,yes,yes,12,2026-07-23,yes,no,
BACAU,MARGINENI,https://primaria-margineni.ro,https://primaria-margineni.ro/feed/,comuna,wordpress,yes,yes,15,2026-09-04,yes,yes,
ARAD,DOROBANTI,https://comuna-dorobanti.ro/ro/bine-ati-venit,https://comuna-dorobanti.ro/ro/feed/,comuna,wordpress,yes,yes,10,2026-08-11,yes,yes,
BACAU,PODU TURCULUI,https://comunapoduturcului.ro,,comuna,unknown,no,no,,,no,no,site mort
ARAD,ZADARENI,https://primariazadareni.ro,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
BACAU,ORBENI,http://primariaorbeni.ro,,comuna,other,yes,no,,,no,no,feed nu raspunde
BACAU,RACACIUNI,http://www.comunaracaciuni.ro,,comuna,other,yes,no,,,no,no,feed nu raspunde
BACAU,PRAJESTI,https://www.primariaprajesti.ro,https://primariaprajesti.ro/feed/,comuna,wordpress,yes,yes,2,2023-08-09,no,no,
ARGES,BUDEASA,https://www.comunabudeasa.ro,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
BACAU,LUIZI-CALUGARA,https://www.comunaluizicalugara.ro,https://comunaluizicalugara.ro/feed/,comuna,other,yes,yes,10,2026-09-03,yes,yes,
BACAU,ODOBESTI,http://www.comuna-odobesti.ro,,comuna,e-adm,yes,no,,,no,no,feed nu raspunde
BACAU,PARINCEA,https://www.parincea.ro,https://www.parincea.ro/feed/,comuna,wordpress,yes,yes,10,2026-04-20,yes,no,
BACAU,PARGARESTI,https://comunapargaresti.ro,https://comunapargaresti.ro/feed/,comuna,e-adm,yes,yes,8,2026-09-02,yes,yes,
BACAU,NICOLAE BALCESCU,https://www.primaria-nicolae-balcescu.ro,https://primaria-nicolae-balcescu.ro/feed/,comuna,other,yes,yes,9,2026-08-31,yes,yes,
BACAU,PARJOL,https://primaria-pirjol.ro,https://primaria-pirjol.ro/feed/,comuna,wordpress,yes,yes,15,2026-09-03,yes,yes,
BACAU,PODURI,http://www.primariapoduri.ro,https://primariapoduri.ro/feed/,comuna,other,yes,yes,9,2026-09-01,yes,yes,
BACAU,PALANCA,http://comunapalanca.ro,https://comunapalanca.ro/feed/,comuna,wordpress,yes,yes,10,2026-08-06,yes,yes,
BACAU,STANISESTI,https://primariastanisesti.ro,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
BACAU,PARAVA,http://www.primariaparava.ro,https://primariaparava.ro/feed/,comuna,wordpress,yes,yes,9,2026-08-17,yes,yes,
BACAU,ONCESTI,https://comunaoncesti.ro,https://comunaoncesti.ro/feed/,comuna,wordpress,yes,yes,15,2026-09-04,yes,yes,
BACAU,OITUZ,https://primariaoituz.ro,https://primariaoituz.ro/feed/,comuna,wordpress,yes,yes,15,2026-09-03,yes,yes,
BACAU,STEFAN CEL MARE,https://www.comunastefancelmare.ro,https://www.comunastefancelmare.ro/feed,comuna,wordpress,yes,yes,5,2026-08-28,yes,yes,
BACAU,MAGIRESTI,https://magiresti.ro,https://magiresti.ro/feed/,comuna,wordpress,yes,yes,10,2026-08-10,yes,yes,
BACAU,RACHITOASA,http://www.primariarachitoasa.ro,https://www.primariarachitoasa.ro/feed/,comuna,wordpress,yes,yes,12,2026-08-18,yes,yes,
BACAU,STRUGARI,http://www.primariastrugari.ro,https://primariastrugari.ro/feed/,comuna,wordpress,yes,yes,10,2026-07-09,yes,no,
ARGES,COSESTI,http://comunacosesti.ro,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
BACAU,SAUCESTI,https://www.primariasaucesti.ro,https://primariasaucesti.ro/feed/,comuna,other,yes,yes,9,2026-07-03,yes,no,
ARGES,RATESTI,https://www.cjarges.ro/en/web/ratesti,,comuna,e-adm,yes,no,,,no,no,feed nu raspunde
ARGES,VEDEA,https://www.cjarges.ro/en/web/vedea,,comuna,e-adm,yes,no,,,no,no,feed nu raspunde
BACAU,RACOVA,http://primariaracova.ro,https://primariaracova.ro/feed/,comuna,wordpress,yes,yes,10,2026-07-27,yes,no,
BACAU,SARATA,https://www.comuna-sarata.ro,https://comuna-sarata.ro/feed/,comuna,e-adm,yes,yes,12,2026-09-04,yes,yes,
BACAU,SANDULENI,https://www.primariasanduleni.ro,https://primariasanduleni.ro/feed/,comuna,other,yes,yes,8,2026-09-04,yes,yes,
BACAU,SECUIENI,https://primariasecuienibacau.ro,https://primariasecuienibacau.ro/feed/,comuna,wordpress,yes,yes,4,2024-11-21,no,no,
BACAU,ROSIORI,http://www.comunarosiori.ro,,comuna,wordpress,yes,no,,,no,no,feed nu raspunde
BACAU,SOLONT,https://www.comunasolont.ro,https://comunasolont.ro/feed/,comuna,other,yes,yes,9,2026-08-31,yes,yes,
BACAU,SASCUT,https://www.primaria-sascut.ro,https://www.primaria-sascut.ro/feed/,comuna,wordpress,yes,yes,0,,no,no,
ARGES,SLOBOZIA,https://www.cjarges.ro/en/web/slobozia,,comuna,e-adm,yes,no,,,no,no,feed nu raspunde
BACAU,PANCESTI,http://www.comunapincesti.ro,https://comunapincesti.ro/feed/,comuna,other,yes,yes,9,2026-08-28,yes,yes,
BACAU,TRAIAN,http://www.primariatraianbacau.ro,https://primariatraianbacau.ro/feed/,comuna,other,yes,yes,9,2026-08-07,yes,yes,
ARAD,BELIU,https://beliu.ro,,comuna,wordpress,yes,no,,,no,no,feed nu raspunde
BACAU,URECHESTI,https://primaria-urechesti.ro,https://primaria-urechesti.ro/feed/,comuna,wordpress,yes,yes,10,2026-08-19,yes,yes,
ARAD,ARCHIS,https://archis-arad.ro,,comuna,wordpress,yes,no,,,no,no,feed nu raspunde
BACAU,COTOFANESTI,https://comunacotofanesti.ro,https://comunacotofanesti.ro/feed/,comuna,other,yes,yes,9,2026-08-12,yes,yes,
BACAU,TAMASI,https://www.comunatamasi.ro,https://comunatamasi.ro/feed/,comuna,wordpress,yes,yes,10,2026-09-02,yes,yes,
ARGES,POIANA LACULUI,https://www.poianalacului.ro,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
BACAU,HELEGIU,https://helegiu.ro,https://helegiu.ro/feed/,comuna,wordpress,yes,yes,3,2026-09-04,yes,yes,
BIHOR,BIHARIA,https://e.comunabiharia.ro,,comuna,unknown,no,no,,,no,no,site mort
BACAU,BLAGESTI,https://www.primaria-blagesti.net,,comuna,other,yes,no,,,no,no,feed nu raspunde
BIHOR,ABRAMUT,http://comuna-abramut.ro,,comuna,unknown,no,no,,,no,no,site mort
BIHOR,MUNICIPIUL MARGHITA,https://marghita.ro,https://marghita.ro/feed/,municipiu,wordpress,yes,yes,10,2026-09-01,yes,yes,
BIHOR,MUNICIPIUL ORADEA,http://www.oradea.ro,,municipiu,unknown,yes,no,,,no,no,feed nu raspunde
BIHOR,ORAS ALESD,https://www.alesd-bihor.ro,,oras,unknown,yes,no,,,no,no,feed nu raspunde
BIHOR,ORAS NUCET,http://www.primarianucet.ro,,oras,unknown,yes,no,,,no,no,feed nu raspunde
BIHOR,ORAS SACUENI,https://www.sacueni.ro,,oras,unknown,yes,no,,,no,no,feed nu raspunde
BIHOR,MUNICIPIUL BEIUS,https://www.primariabeius.ro,,municipiu,unknown,no,no,,,no,no,site mort
BIHOR,BUDUREASA,https://budureasa.ro,,comuna,e-adm,yes,no,,,no,no,feed nu raspunde
BACAU,VULTURENI,http://www.comunavultureni.ro,,comuna,other,yes,no,,,no,no,feed nu raspunde
BIHOR,ORAS VALEA LUI MIHAI,http://www.valealuimihai.ro,,oras,unknown,yes,no,,,no,no,feed nu raspunde
BIHOR,CABESTI,https://cabesti-bh.ro,,comuna,unknown,no,no,,,no,no,site mort
BIHOR,ASTILEU,http://www.primaria-astileu.ro,https://www.primaria-astileu.ro/feed/,comuna,wordpress,yes,yes,10,2026-07-29,yes,no,
BIHOR,CAMPANI,http://www.primariacomuneicimpani.ro,,comuna,unknown,no,no,,,no,no,site mort
BIHOR,ORAS VASCAU,https://www.primaria-vascau.ro,,oras,e-adm,yes,no,,,no,no,feed nu raspunde
BIHOR,ABRAM,https://abram.ro,,comuna,wordpress,yes,no,,,no,no,feed nu raspunde
BIHOR,BOROD,https://www.comunaborod.ro,,comuna,unknown,no,no,,,no,no,site mort
BIHOR,BORS,https://primariabors.ro,https://primariabors.ro/feed/,comuna,wordpress,yes,yes,10,2026-03-19,yes,no,
BIHOR,CIUHOI,https://www.saniob.ro,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
BIHOR,MUNICIPIUL SALONTA,https://salonta.net,https://salonta.net/ro/feed/,municipiu,wordpress,yes,yes,10,2026-08-31,yes,yes,
BIHOR,CETARIU,https://www.cetariu.ro,,comuna,other,yes,no,,,no,no,feed nu raspunde
BACAU,VALEA SEACA,https://primaria-valeaseaca.ro,https://primaria-valeaseaca.ro/feed/,comuna,wordpress,yes,yes,10,2026-07-17,yes,no,
BACAU,ZEMES,http://zemes.ro,,comuna,joomla,yes,no,,,no,no,feed nu raspunde
ARAD,MONEASA,https://primariamoneasa.ro,,comuna,wordpress,yes,no,,,no,no,feed nu raspunde
BACAU,SCORTENI,https://comunascorteni.ro,https://comunascorteni.ro/feed/,comuna,wordpress,yes,yes,10,2026-09-02,yes,yes,
BIHOR,CHISLAZ,http://chislaz.ro,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
BACAU,TARGU TROTUS,http://www.primariatgtrotus.ro,https://primariatgtrotus.ro/feed/,comuna,wordpress,yes,yes,10,2026-07-31,yes,no,
BIHOR,CEFA,https://e.cefa-bh.ro,,comuna,unknown,no,no,,,no,no,site mort
BIHOR,BRUSTURI,http://www.primariabrusturi.ro,https://primariabrusturi.ro/feed/,comuna,wordpress,yes,yes,6,2025-02-03,no,no,
ARGES,ROCIU,https://www.cjarges.ro/en/web/rociu,,comuna,e-adm,yes,no,,,no,no,feed nu raspunde
BIHOR,CURATELE,https://e.curatele.ro,,comuna,unknown,no,no,,,no,no,site mort
BIHOR,BRATCA,https://www.primaria-bratca.ro,https://www.primaria-bratca.ro/feed/,comuna,wordpress,yes,yes,10,2026-09-02,yes,yes,
BIHOR,DRAGESTI,https://e.primariadragesti.ro,,comuna,unknown,no,no,,,no,no,site mort
BIHOR,FINIS,http://www.primariafinis.bihor.ro,,comuna,unknown,no,no,,,no,no,site mort
BIHOR,HIDISELU DE SUS,http://www.primaria-hidiseludesus.ro,,comuna,unknown,no,no,,,no,no,site mort
BIHOR,DRAGANESTI,https://draganestibihor.ro,https://draganestibihor.ro/feed/,comuna,wordpress,yes,yes,1,2022-05-12,no,no,
BIHOR,CEICA,https://www.ceica.ro,,comuna,other,yes,no,,,no,no,feed nu raspunde
BIHOR,INEU,https://e.ineu-bh.ro,,comuna,unknown,no,no,,,no,no,site mort
BIHOR,LAZURI DE BEIUS,https://e.lazuridebeius.ro,,comuna,unknown,no,no,,,no,no,site mort
BIHOR,AVRAM IANCU,http://www.primaria-avram-iancu.ro,https://primaria-avram-iancu.ro/feed/,comuna,wordpress,yes,yes,10,2026-07-21,yes,no,
BIHOR,DERNA,http://www.derna.ro,,comuna,other,yes,no,,,no,no,feed nu raspunde
BIHOR,MADARAS,https://e.madaras-bh.ro,,comuna,unknown,no,no,,,no,no,site mort
BIHOR,HOLOD,https://e.holod.ro,,comuna,unknown,no,no,,,no,no,site mort
ARAD,MISCA,https://misca.ro,,comuna,wordpress,yes,no,,,no,no,feed nu raspunde
BIHOR,COPACEL,http://www.copacel-bihor.ro,,comuna,unknown,no,no,,,no,no,site mort
BIHOR,LUNCA,https://www.comunaluncabh.ro,,comuna,unknown,no,no,,,no,no,site mort
BIHOR,PALEU,https://e.paleu.ro,,comuna,unknown,no,no,,,no,no,site mort
BIHOR,GIRISU DE CRIS,https://www.girisudecris.ro,,comuna,other,yes,no,,,no,no,feed nu raspunde
BIHOR,CARPINET,http://www.primaria-carpinet.ro,,comuna,e-adm,yes,no,,,no,no,feed nu raspunde
BIHOR,POMEZEU,http://www.pomezeu.ro,,comuna,unknown,no,no,,,no,no,site mort
BIHOR,POPESTI,http://comunapopesti-bh.ro,,comuna,unknown,no,no,,,no,no,site mort
BIHOR,RABAGANI,http://rabagani.ro,,comuna,unknown,no,no,,,no,no,site mort
BIHOR,ORAS STEI,https://www.primariastei.ro,https://primariastei.ro/rss.xml,oras,drupal,yes,yes,10,2026-09-04,yes,yes,
BIHOR,BOIANU MARE,https://www.comuna-boianumare.ro,https://www.comuna-boianumare.ro/feed/,comuna,wordpress,yes,yes,1,2015-04-20,no,no,
BIHOR,GEPIU,http://www.comuna-gepiu.ro,https://www.comuna-gepiu.ro/feed/,comuna,wordpress,yes,yes,1,2017-06-07,no,no,
BIHOR,ROSIA,https://e.comunarosiabihor.ro,,comuna,unknown,no,no,,,no,no,site mort
BIHOR,BALC,https://comunabalc.ro,https://comunabalc.ro/feed/,comuna,wordpress,yes,yes,10,2026-09-04,yes,yes,
BIHOR,LUGASU DE JOS,https://lugasudejos.ro,https://lugasudejos.ro/feed/,comuna,wordpress,yes,yes,0,,no,no,
BIHOR,ROSIORI,https://www.rosiori.ro,,comuna,other,yes,no,,,no,no,feed nu raspunde
BACAU,TATARASTI,http://www.comunatatarasti.ro,https://comunatatarasti.ro/feed/,comuna,e-adm,yes,yes,6,2026-08-27,yes,yes,
BIHOR,CRISTIORU DE JOS,http://primariacristiorudejos.ro,https://primariacristiorudejos.ro/feed/,comuna,wordpress,yes,yes,0,,no,no,
BIHOR,SANNICOLAU ROMAN,http://e.sinnicolauroman.ro,,comuna,unknown,no,no,,,no,no,site mort
BIHOR,SALARD,http://www.salard.ro,,comuna,e-adm,yes,no,,,no,no,feed nu raspunde
BIHOR,SARBI,http://www.primariasarbi.ro,,comuna,unknown,no,no,,,no,no,site mort
BIHOR,NOJORID,https://www.primarianojorid.ro,,comuna,other,yes,no,,,no,no,feed nu raspunde
BACAU,UNGURENI,http://primaria-ungureni.ro,https://www.primaria-ungureni.ro/rss.xml,comuna,wordpress,yes,yes,0,,no,no,
BIHOR,SINTEU,https://www.primariasinteu.bihor.ro,,comuna,unknown,no,no,,,no,no,site mort
BIHOR,RIENI,http://www.primariarieni.ro,https://primariarieni.ro/feed/,comuna,wordpress,yes,yes,1,2023-09-08,no,no,
BIHOR,SUNCUIUS,http://suncuius-bihor.ro,,comuna,unknown,no,no,,,no,no,site mort
BIHOR,SPINUS,http://www.primaria-spinus.ro,,comuna,unknown,no,no,,,no,no,site mort
BIHOR,SAMBATA,https://primaria-sambata.ro,https://primaria-sambata.ro/feed/,comuna,wordpress,yes,yes,0,,no,no,
BIHOR,SANTANDREI,https://www.primariasantandrei.ro,,comuna,other,yes,no,,,no,no,feed nu raspunde
BIHOR,PIETROASA,https://www.primariapietroasabh.ro,https://primariapietroasabh.ro/feed/,comuna,wordpress,yes,yes,10,2024-03-29,no,no,
BIHOR,LAZARENI,https://primarialazareni.ro,,comuna,wordpress,yes,no,,,no,no,feed nu raspunde
BIHOR,COCIUBA MARE,http://www.primariacociubamare.ro,https://primariacociubamare.ro/feed/,comuna,wordpress,yes,yes,0,,no,no,
BIHOR,TAMASEU,http://www.tamaseu.ro,,comuna,other,yes,no,,,no,no,feed nu raspunde
BIHOR,TARCEA,https://www.tarcea.ro,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
BIHOR,SUPLACU DE BARCAU,http://www.suplacudebarcau.ro,,comuna,other,yes,no,,,no,no,feed nu raspunde
BIHOR,SALACEA,https://www.salacea.ro,https://salacea.ro/feed/,comuna,wordpress,yes,yes,10,2026-08-28,yes,yes,
BIHOR,TULCA,http://www.primariatulca.bihor.ro,,comuna,unknown,no,no,,,no,no,site mort
BIHOR,TOBOLIU,https://e.toboliu.ro,,comuna,unknown,no,no,,,no,no,site mort
BIHOR,TARCAIA,http://www.tarcaia.ro,,comuna,other,yes,no,,,no,no,feed nu raspunde
BIHOR,VIISOARA,http://www.primariaviisoarabh.ro,,comuna,unknown,no,no,,,no,no,site mort
BIHOR,BUNTESTI,https://e.comunabuntesti.ro,,comuna,unknown,no,no,,,no,no,site mort
BIHOR,SANMARTIN,https://sanmartin.ro,https://sanmartin.ro/feed/,comuna,wordpress,yes,yes,9,2026-06-25,yes,no,
BIHOR,AUSEU,https://www.auseu.ro,,comuna,other,yes,no,,,no,no,feed nu raspunde
BACAU,PLOPANA,http://www.comunaplopana.ro,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
BISTRITA-NASAUD,BISTRITA BARGAULUI,http://www.primariabistritabirgaului.ro/ro,,comuna,e-adm,yes,no,,,no,no,feed nu raspunde
BISTRITA-NASAUD,BRANISTEA,http://branisteabn.ro,https://branisteabn.ro/feed/,comuna,wordpress,yes,yes,10,2026-07-24,yes,no,
